Repository,Path,Extension,SizeBytes,Lines,Category,Module,Review status,Review depth,Key symbols,Issues found,Related routes,Related DB objects,Duplicate/obsolete status,Notes
AGT_ERP,implementation_Review/Foundation/Phase_002F_3E_3B6G_Planning/ERP_BASE_002F_3E_3B_6G_GLOBAL_PARENT_FORM_CHILD_TABLE_LOOKUP_PREFETCH_RUNTIME_STANDARD_PLAN.md,.md,24403,378,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Foundation/Phase_002F_3E_3B7_Closure/ERP_BASE_002F_3E_3B_7_CUSTOMER_MODULE_FINAL_QA_AND_CLOSURE_REPORT.md,.md,10439,222,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Foundation/Phase_002F_3E_3_Implementation/CUSTOMER_CODE_GENERATION_COMPLETE_FIX_20260608.md,.md,9715,316,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Foundation/Phase_002F_3E_3_Implementation/CUSTOMER_CODE_GENERATION_FIX_20260608.md,.md,9517,300,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Foundation/Phase_002F_3E_3_Implementation/CUSTOMER_CONTACT_AUTO_NUMBERING_IMPLEMENTATION.md,.md,7628,266,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Foundation/Phase_002F_3E_3_Implementation/CUSTOMER_FORM_VALIDATION_AND_REQUIRED_FIELDS_FIX.md,.md,9328,336,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Foundation/Phase_002F_3E_3_Implementation/ERP_BASE_002F_3E_3A_CUSTOMER_CHILD_ADD_EDIT_FORMS_IMPLEMENTATION_REPORT.md,.md,24702,739,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Foundation/Phase_002F_3E_3_Implementation/ERP_BASE_002F_3E_3_CUSTOMERS_MODULE_COMPLETE_IMPLEMENTATION_REPORT.md,.md,25451,736,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Foundation/Phase_002F_3E_3_Implementation/ERP_BASE_002F_3E_3_CUSTOMERS_MODULE_IMPLEMENTATION_REPORT.md,.md,12753,395,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Foundation/Phase_002F_3E_3_Implementation/HYDRATION_ERRORS_FIX_20260608.md,.md,5320,207,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Foundation/Phase_002F_3E_3_Implementation/NESTED_BUTTON_FIX_20260608.md,.md,6885,259,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Foundation/Phase_002F_3E_3_Planning/ERP_BASE_002F_3E_3_CUSTOMERS_MODULE_TECHNICAL_IMPLEMENTATION_PLAN.md,.md,92864,2545,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Foundation/Phase_002F_3E_4_Closure/ERP_BASE_002F_3E_4_CURRENT_MODULES_GLOBAL_QA_GATE_REPORT.md,.md,15764,249,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Foundation/Phase_002F_3E_4_Handoff/ERP_CURSOR_SOURCE_OF_TRUTH_GUIDE_CREATION_REPORT.md,.md,5003,134,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Foundation/Phase_002F_3E_Planning/ERP_BASE_002F_3E_PEOPLE_CONTACTS_CRM_FOUNDATION_TECHNICAL_IMPLEMENTATION_PLAN.md,.md,211411,4607,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Foundation/Phase_002F_3E_Planning/ERP_BASE_002F_3E_PEOPLE_CONTACTS_CRM_FOUNDATION_TECHNICAL_IMPLEMENTATION_PLAN_REV1.md,.md,124768,2226,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Foundation/Phase_002F_3E_Planning/ERP_BASE_002F_3E_PEOPLE_CONTACTS_CRM_FOUNDATION_TECHNICAL_IMPLEMENTATION_PLAN_REV2.md,.md,64676,1099,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Foundation/Phase_002F_3E_Planning/ERP_BASE_002F_3E_PEOPLE_CONTACTS_CRM_FOUNDATION_TECHNICAL_IMPLEMENTATION_PLAN_REV3.md,.md,85810,1779,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Foundation/Phase_002F_3E_Planning/ERP_BASE_002F_3E_PEOPLE_CONTACTS_CRM_FOUNDATION_TECHNICAL_IMPLEMENTATION_PLAN_REV4.md,.md,88527,1705,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Foundation/Phase_003/README.md,.md,1830,76,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Foundation/Phase_004/README.md,.md,1572,67,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Foundation/Phase_005/README.md,.md,1730,74,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Global_UI/ERP_GLOBAL_NAVIGATION_1_SIDEBAR_SORTING_LUCIDE_ICONS_IMPLEMENTATION_REPORT.md,.md,6842,167,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Global_UI/ERP_GLOBAL_UI5_SEQUENTIAL_LIST_UI_ROLLOUT_IMPLEMENTATION_REPORT.md,.md,7337,139,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Global_UI/ERP_GLOBAL_UI_5A_EMPLOYEES_LIST_PILOT_IMPLEMENTATION_REPORT.md,.md,5756,127,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Global_UI/ERP_GLOBAL_UI_5_UNIVERSAL_LIST_UI_STANDARD_RULE_REVIEW.md,.md,7792,136,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Global_UI/ERP_GLOBAL_WORKSPACE_PERF_1_IMPLEMENTATION_REPORT.md,.md,9147,108,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Global_UI/ERP_GLOBAL_WORKSPACE_PERF_1_TAB_STATE_OVERFLOW_SPEED_CACHING_PLAN.md,.md,17490,192,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Global_UI/SIDEBAR_MENU_SUMMARY.md,.md,2280,140,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Global_UI/Phases/Phase_GLOBAL_CLEANUP_1_Implementation/ERP_GLOBAL_CLEANUP_1_REMOVE_LEGACY_CUSTOMER_MODULE_AND_TEST_DATA_REPORT.md,.md,13900,278,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Global_UI/Phases/Phase_GLOBAL_CLEANUP_2_Implementation/ERP_GLOBAL_CLEANUP_2_DELETE_LEGACY_DEAD_FORM_DIALOG_FILES_REPORT.md,.md,8591,148,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Global_UI/Phases/Phase_GLOBAL_PERF_1_Planning/ERP_GLOBAL_PERF_1_WORKSPACE_SECTION_TAB_PERFORMANCE_FIX_PLAN.md,.md,24883,557,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Global_UI/Phases/Phase_GLOBAL_UI_2_Implementation/ERP_GLOBAL_UI_2_STANDARD_CHILD_DIALOG_DESIGN_SYSTEM_WIDE_IMPLEMENTATION_REPORT.md,.md,14249,307,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Global_UI/Phases/Phase_GLOBAL_UI_2_Planning/ERP_GLOBAL_CHILD_FORM_DIALOG_STANDARD_PLAN.md,.md,21966,655,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Global_UI/Phases/Phase_GLOBAL_UI_4A_Implementation/ERP_GLOBAL_UI_4A_WORKSPACE_ARCHITECTURE_FOUNDATION_IMPLEMENTATION_REPORT.md,.md,12059,261,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Global_UI/Phases/Phase_GLOBAL_UI_4B_Implementation/ERP_GLOBAL_UI_4B_DIRTY_STATE_AND_SAFE_CLOSE_INTEGRATION_IMPLEMENTATION_REPORT.md,.md,11167,244,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Global_UI/Phases/Phase_GLOBAL_UI_4C_Implementation/ERP_GLOBAL_UI_4C_WORKSPACE_RECORD_FORM_STANDARD_IMPLEMENTATION_REPORT.md,.md,10514,276,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Global_UI/Phases/Phase_GLOBAL_UI_4D_Implementation/ERP_GLOBAL_UI_4D_PARTY_MASTER_PILOT_CONVERSION_IMPLEMENTATION_REPORT.md,.md,12481,272,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Global_UI/Phases/Phase_GLOBAL_UI_4E_1_Implementation/ERP_GLOBAL_UI_4E_1_SYSTEM_WIDE_WORKSPACE_STATE_ISOLATION_FORM_CONVERSION_IMPLEMENTATION_REPORT.md,.md,7977,145,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Global_UI/Phases/Phase_GLOBAL_UI_4E_2_Implementation/ERP_GLOBAL_UI_4E_2_WORKSPACE_UNSAVED_FORM_DRAFT_PRESERVATION_IMPLEMENTATION_REPORT.md,.md,14394,274,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Global_UI/Phases/Phase_GLOBAL_UI_4E_2_Implementation/ERP_GLOBAL_UI_4E_2_WORKSPACE_UNSAVED_FORM_DRAFT_PRESERVATION_INVESTIGATION_REPORT.md,.md,35058,675,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Global_UI/Phases/Phase_GLOBAL_UI_4E_Implementation/ERP_GLOBAL_UI_4E_SYSTEM_WIDE_WORKSPACE_CACHE_STATE_OVERLAY_AND_FORM_STANDARD_FIXES_IMPLEMENTATION_REPORT.md,.md,15006,308,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Global_UI/Phases/Phase_GLOBAL_UI_4F_Implementation/ERP_GLOBAL_UI_4F_RUNTIME_QA_AND_PERFORMANCE_GATE_REPORT.md,.md,21459,406,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Global_UI/Phases/Phase_GLOBAL_UI_4G_Implementation/ERP_GLOBAL_UI_4G_CHILD_FORM_MODAL_WORKSPACE_BLOCKING_AND_UX_STANDARD_FIX_REPORT.md,.md,13887,273,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Global_UI/Phases/Phase_GLOBAL_UI_4_Planning/ERP_GLOBAL_UI_4_MULTI_TAB_WORKSPACE_AND_RECORD_FORM_ARCHITECTURE_PLAN.md,.md,40402,962,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/Global_UI/Phases/Phase_JETBRAINS_FIX_1_Planning/ERP_JETBRAINS_INSPECT_2_FULL_FIX_PLAN.md,.md,27952,675,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/ALGT_ERP_HR_MODULE_DEEP_AUDIT_AND_AI_ENHANCEMENT_PLAN.md,.md,41295,874,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/ALGT_ERP_HR_MODULE_FULL_MASTER_IMPLEMENTATION_PLAN.docx,.docx,92072,-2,asset/template,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/ALGT_ERP_HR_MODULE_FULL_MASTER_IMPLEMENTATION_PLAN.md,.md,163857,3206,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/ALGT_ERP_HR_MODULE_FULL_MASTER_IMPLEMENTATION_PLAN_v2.docx,.docx,87753,-2,asset/template,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/ALGT_ERP_HR_MODULE_PLAN_DEEP_REVIEW_REPORT.md,.md,12238,214,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/HR MAster Plan,(none),693,-1,unknown requiring inspection,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/HR_12_HR_AI_INTEGRATION_IMPLEMENTATION_REPORT.md,.md,17688,429,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/HR_13_SECURITY_RLS_QA_CHECKS.sql,.sql,21522,362,product source,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/HR_13_SECURITY_RLS_QA_UAT_CLOSURE_REPORT.md,.md,29600,634,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/HR_14A_EMPLOYEE_CREATION_FROM_EXISTING_DMS_DOCUMENTS_IMPLEMENTATION_REPORT.md,.md,15280,356,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/HR_14A_FIX_ERPCOMBOBOX_DUPLICATE_CHECK_IMPLEMENTATION_REPORT.md,.md,12197,293,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/HR_14A_FIX_QA_CHECKS.sql,.sql,7293,176,product source,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/HR_14A_QA_CHECKS.sql,.sql,8680,244,product source,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/HR_14A_QA_RUNTIME_SECURITY_GAP_REPORT.md,.md,30764,526,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/HR_14B_EXISTING_EMPLOYEE_RECORD_UPDATES_FROM_EXISTING_DMS_DOCUMENTS_IMPLEMENTATION_REPORT.md,.md,14691,350,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/HR_14B_QA_CHECKS.sql,.sql,8348,239,product source,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/HR_14B_QA_RUNTIME_SECURITY_GAP_REPORT.md,.md,25970,497,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/HR_14_PLAN_UPDATE_EXISTING_DMS_DOCUMENT_TO_RECORD_WIZARD_REPORT.md,.md,8886,206,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/HR_DOCLINK_1_AUTOMATIC_EMPLOYEE_DEPENDENT_DOCUMENT_LINKING_IMPLEMENTATION_REPORT.md,.md,7183,135,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/HR_DOCLINK_1_AUTOMATIC_EMPLOYEE_DEPENDENT_DOCUMENT_LINKING_PLAN.md,.md,10967,183,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/HR_DOC_BROWSER_1_EMPLOYEE_DOCUMENT_BROWSER_IMPLEMENTATION_REPORT.md,.md,5443,73,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/HR_DOC_BROWSER_1_EMPLOYEE_DOCUMENT_BROWSER_PLAN.md,.md,19463,409,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/HR_EMPLOYEE_NUMBERING_STRATEGY_IMPLEMENTATION_REPORT.md,.md,4747,119,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/HR_FULL_MODULE_AUDIT_AND_NEW_CHAT_HANDOVER_REPORT.md,.md,57015,922,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/HR_LETTERS_0_DEEP_ANALYSIS_INVESTIGATION_ARCHITECTURE_SECURITY_AND_UX_REPORT.md,.md,67277,622,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/HR_LETTERS_AND_CERTIFICATES_ENHANCEMENT_PLAN.md,.md,41258,272,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/OFFICIAL_DOCS_1A_R2_FINAL_UI_CORRECTION_AND_RUNTIME_UAT_CLOSURE_REPORT.md,.md,11784,176,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/OFFICIAL_DOCS_1A_USER_UAT_FINDINGS_CRITICAL_CORRECTION_AND_RERUN_REPORT.md,.md,21039,318,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/OFFICIAL_DOCS_1_PACKAGE_7_RUNTIME_SECURITY_VISUAL_UAT_REPORT.md,.md,7624,92,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/OFFICIAL_DOCS_1_PACKAGE_8_DESIGNER_UI_RETIREMENT_REPORT.md,.md,4322,71,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/OFFICIAL_DOCS_1_PACKAGE_9_CODE_DEPENDENCY_CLEANUP_REPORT.md,.md,4341,89,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/OFFICIAL_DOCUMENT_WORDING_AND_DEFINITION_REGISTER.md,.md,15456,253,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/OFFICIAL_LETTERS_FORMS_GENERATOR_IMPLEMENTATION_UAT_AND_CLOSURE_REPORT.md,.md,10743,177,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/OFFICIAL_LETTERS_FORMS_MULTILINGUAL_PDF_VISUAL_EVIDENCE_REPORT.md,.md,5076,85,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/OFFICIAL_LETTERS_FORMS_PERMISSION_RLS_AND_STORAGE_TEST_REPORT.md,.md,5403,101,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/_hr_plan_for_docx.md,.md,125632,2601,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/_hr_plan_reference.docx,.docx,36836,-2,asset/template,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/evidence/official_documents_evidence_sha256.json,.json,9160,157,unknown requiring inspection,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/evidence/official_documents_test_manifest.json,.json,9078,73,unknown requiring inspection,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/official-docs-uat-evidence/pkg8-template-studio-retired-route.png,.png,57724,-2,asset/template,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/official-docs-uat-evidence/uat-catalog-official-letters-group.png,.png,148786,-2,asset/template,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/official-docs-uat-evidence/uat-employment-confirmation-arabic-issued.png,.png,62455,-2,asset/template,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/official-docs-uat-evidence/uat-employment-confirmation-bilingual-issued.png,.png,99232,-2,asset/template,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/official-docs-uat-evidence/uat-generation-dialog-language-selector.png,.png,128427,-2,asset/template,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/official-docs-uat-evidence/uat-ppe-issue-form-generated-after-permission-fix.png,.png,37320,-2,asset/template,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/official-docs-uat-evidence/uat-public-qr-verification-page.png,.png,49455,-2,asset/template,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/official-docs-uat-evidence/uat-reissued-arabic-preserved-serial6.png,.png,53441,-2,asset/template,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/official-docs-uat-evidence/uat-reissued-employment-confirmation-serial5.png,.png,54826,-2,asset/template,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/official-docs-uat-evidence/uat-revoked-verification-page.png,.png,39405,-2,asset/template,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/official-docs-uat-evidence/uat-warning-letter-blocked-missing-incident-date.png,.png,158916,-2,asset/template,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/Phases/Phase_HR_0/ERP_HR_0_READINESS_AUDIT_AND_FINAL_PLAN_CONFIRMATION_REPORT.md,.md,39704,667,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/Phases/Phase_HR_1/ERP_HR_1_SETTINGS_FOUNDATION_IMPLEMENTATION_REPORT.md,.md,14650,302,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/Phases/Phase_HR_10/ERP_HR_10_SINGLE_HR_SEARCH_IMPLEMENTATION_REPORT.md,.md,10929,248,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/Phases/Phase_HR_2/ERP_HR_2_EMPLOYEE_MASTER_PROFILE_SHELL_IMPLEMENTATION_REPORT.md,.md,17725,373,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/Phases/Phase_HR_3/ERP_HR_3_COMPLIANCE_INSIDE_EMPLOYEE_PROFILE_IMPLEMENTATION_REPORT.md,.md,12513,232,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/Phases/Phase_HR_4/ERP_HR_4_TIME_FOUNDATION_IMPLEMENTATION_REPORT.md,.md,17706,395,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/Phases/Phase_HR_5/ERP_HR_5_PAYROLL_WPS_READINESS_IMPLEMENTATION_REPORT.md,.md,17907,379,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/Phases/Phase_HR_6/ERP_HR_6_OPERATIONS_AND_READINESS_IMPLEMENTATION_REPORT.md,.md,13882,338,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/Phases/Phase_HR_7/ERP_HR_7_HR_ACTIONS_IMPLEMENTATION_REPORT.md,.md,14577,291,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/Phases/Phase_HR_8/ERP_HR_8_RECRUITMENT_ONBOARDING_IMPLEMENTATION_REPORT.md,.md,15317,314,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/HR/Phases/Phase_HR_9/ERP_HR_9_SINGLE_HR_DASHBOARD_IMPLEMENTATION_REPORT.md,.md,11924,248,documentation/plan,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/KIMI_FULL_ERP_AUDIT_20260805/registers/01_file_inventory_raw.csv,.csv,788837,5607,sample/export,implementation_Review,pending,not started,,,,,,
AGT_ERP,implementation_Review/KIMI_FULL_ERP_AUDIT_20260805/registers/01_inventory_stats.json,.json,2930,126,unknown requiring inspection,implementation_Review,pending,not started,,,,,,
